id;gen;sp;ssp;group;en;rec;cnt;loc;lat;lng;alt;type;sex;stage;method;url;file;file-name;sono;osci;lic;q;length;time;date;uploaded;also;rmk;bird-seen;animal-seen;playback-used;temp;regnr;auto;dvc;mic;smp;secondes;minutes;type_fichier
588537;Charadrius;hiaticula;;birds;Common Ringed Plover;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;call, short calls;;;field recording;//xeno-canto.org/588537;https://xeno-canto.org/588537/download;XC588537-Grand gravelot cris courts +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588537-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588537-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588537-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588537-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588537-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588537-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588537-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:12;08:00;2020-09-04;2020-09-15;[];;yes;yes;no;;;no;;;48000.0;12;0;MP3
588502;Charadrius;hiaticula;;birds;Common Ringed Plover;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;song, modulated song;;;field recording;//xeno-canto.org/588502;https://xeno-canto.org/588502/download;XC588502-Grand gravelot chant avec notes modulees +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588502-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588502-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588502-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588502-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588502-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588502-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588502-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;08:00;2020-09-08;2020-09-15;[];;yes;yes;no;;;no;;;48000.0;15;0;MP3
584538;Charadrius;hiaticula;;birds;Common Ringed Plover;Gaëtan Mineau;France;Augan, Morbihan, Bretagne;47.9199;-2.2568;90;nocturnal flight call;;;field recording;//xeno-canto.org/584538;https://xeno-canto.org/584538/download;XC584538-Grand_Gravelot_nfc_230820_03h04.mp3;{'small': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC584538-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC584538-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC584538-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC584538-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/wave/XC584538-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/wave/XC584538-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/wave/XC584538-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:17;03:00;2020-08-24;2020-08-24;[];;no;no;no;;;no;;;44100.0;17;0;MP3
935175;Numenius;arquata;;birds;Eurasian Curlew;Stanislas Wroza;France;Arrondissement de Quimper (near  Cléden-Cap-Sizun), Finistère, Bretagne;48.0464;-4.6973;0;flight call;;;field recording;//xeno-canto.org/935175;https://xeno-canto.org/935175/download;XC935175-Sat-Sep-07-2024-11_41_06-Courlis-cendré-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935175-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935175-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935175-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935175-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935175-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935175-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935175-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;12:00;2024-09-07;2024-09-23;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;15;0;MP3
614998;Numenius;arquata;;birds;Eurasian Curlew;Adrien Mauss;France;Plougastel-Daoulas, Finistère, Bretagne;48.3421;-4.4003;10;call;;;field recording;//xeno-canto.org/614998;https://xeno-canto.org/614998/download;XC614998-210107_0603_2363_chapellestadrien_courliscendrealt_A.mp3;{'small': '//xeno-canto.org/sounds/uploaded/WICPTAWEIC/ffts/XC614998-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WICPTAWEIC/ffts/XC614998-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WICPTAWEIC/ffts/XC614998-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WICPTAWEIC/ffts/XC614998-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/WICPTAWEIC/wave/XC614998-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WICPTAWEIC/wave/XC614998-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WICPTAWEIC/wave/XC614998-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:07;06:03;2021-01-07;2021-01-14;[];Less common call. Soundtrap.;no;no;no;;;no;;;44100.0;7;0;MP3
643882;Limosa;lapponica;;birds;Bar-tailed Godwit;Philippe J. DUBOIS;France;Belz, Morbihan, Bretagne;47.661;-3.1838;10;nocturnal flight call;;;field recording;//xeno-canto.org/643882;https://xeno-canto.org/643882/download;XC643882-BAR rousse  (cris) - Magourin, Belz-56 - 2021.04.29 - 3h55.mp3;{'small': '//xeno-canto.org/sounds/uploaded/RAJQNYIYPD/ffts/XC643882-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RAJQNYIYPD/ffts/XC643882-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RAJQNYIYPD/ffts/XC643882-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RAJQNYIYPD/ffts/XC643882-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/RAJQNYIYPD/wave/XC643882-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RAJQNYIYPD/wave/XC643882-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RAJQNYIYPD/wave/XC643882-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:20;04:00;2021-04-29;2021-04-30;[];nocturnal flight calls from a small group;no;no;no;;;no;;;44100.0;20;0;MP3
588574;Limosa;lapponica;;birds;Bar-tailed Godwit;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;flight call;;;field recording;//xeno-canto.org/588574;https://xeno-canto.org/588574/download;XC588574-Barge rousse cris de vol +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588574-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588574-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588574-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588574-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588574-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588574-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588574-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:19;08:00;2020-09-02;2020-09-15;[];;yes;yes;no;;;no;;;48000.0;19;0;MP3
526458;Limosa;lapponica;;birds;Bar-tailed Godwit;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;flight call, bird flying off;;;field recording;//xeno-canto.org/526458;https://xeno-canto.org/526458/download;XC526458-2019-10-12 Sein Barge rousse un cri envol +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526458-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526458-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526458-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526458-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526458-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526458-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526458-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:07;09:00;2019-10-12;2020-02-10;[];;yes;yes;no;;;no;;;48000.0;7;0;MP3
935255;Arenaria;interpres;;birds;Ruddy Turnstone;Stanislas Wroza;France;Pointe du Van, Cléden-Cap-Sizun, Finistere, Bretagne;48.062;-4.7119;60;nocturnal flight call, hoarse calls;;;field recording;//xeno-canto.org/935255;https://xeno-canto.org/935255/download;XC935255-Tue-Sep-10-2024-00_47_22-Tournepierre-à-collier-cris-façon-barge-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935255-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935255-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935255-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935255-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935255-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935255-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935255-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;01:00;2024-09-10;2024-09-23;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;10;0;MP3
935245;Arenaria;interpres;;birds;Ruddy Turnstone;Stanislas Wroza;France;Pointe du Van, Cléden-Cap-Sizun, Finistere, Bretagne;48.062;-4.7119;60;nocturnal flight call;;;field recording;//xeno-canto.org/935245;https://xeno-canto.org/935245/download;XC935245-Thu-Sep-05-2024-06_15_54-Tournepierre-à-collier-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935245-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935245-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935245-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935245-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935245-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935245-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935245-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;06:00;2024-09-05;2024-09-23;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;6;0;MP3
935183;Arenaria;interpres;;birds;Ruddy Turnstone;Stanislas Wroza;France;Arrondissement de Quimper (near  Cléden-Cap-Sizun), Finistère, Bretagne;48.0464;-4.6973;0;nocturnal flight call, rolled calls;;;field recording;//xeno-canto.org/935183;https://xeno-canto.org/935183/download;XC935183-Thu-Sep-05-2024-06_50_57-Tournrpierre-à-collier-cris-roulés-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935183-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935183-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935183-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935183-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935183-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935183-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935183-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:16;07:00;2024-09-05;2024-09-23;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;16;0;MP3
589126;Arenaria;interpres;;birds;Ruddy Turnstone;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;"call, flight call, rolled calls, short ""kip""";;;field recording;//xeno-canto.org/589126;https://xeno-canto.org/589126/download;XC589126-Tournepierre a collier envol cris roules et kip courts +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589126-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589126-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589126-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589126-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589126-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589126-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589126-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;08:00;2020-09-07;2020-09-17;[];;yes;yes;no;;;no;;;48000.0;10;0;MP3
589124;Arenaria;interpres;;birds;Ruddy Turnstone;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;call, flight call, rolled call in flight;;;field recording;//xeno-canto.org/589124;https://xeno-canto.org/589124/download;XC589124-Tournepierre a collier cri roule en vol ++.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589124-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589124-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589124-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589124-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589124-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589124-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589124-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:16;08:00;2020-09-07;2020-09-17;[];;yes;yes;no;;;no;;;48000.0;16;0;MP3
587303;Arenaria;interpres;;birds;Ruddy Turnstone;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;flight call, three types of flight calls;;;field recording;//xeno-canto.org/587303;https://xeno-canto.org/587303/download;XC587303-Tournepierre a collier trois types de cris en vol +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC587303-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC587303-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC587303-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC587303-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC587303-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC587303-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC587303-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:12;07:00;2020-08-31;2020-09-08;[];;yes;yes;no;;;no;;;48000.0;12;0;MP3
526477;Arenaria;interpres;;birds;Ruddy Turnstone;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;call, flight call, rolled calls;;;field recording;//xeno-canto.org/526477;https://xeno-canto.org/526477/download;XC526477-2019-10-12 Sein Tournepierre a collier notes roulees +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526477-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526477-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526477-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526477-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526477-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526477-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526477-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:07;09:00;2019-10-12;2020-02-10;[];;yes;yes;no;;;no;;;48000.0;7;0;MP3
935218;Calidris;canutus;;birds;Red Knot;Stanislas Wroza;France;Pointe du Van, Cléden-Cap-Sizun, Finistere, Bretagne;48.062;-4.7119;60;flight call, short calls;;;field recording;//xeno-canto.org/935218;https://xeno-canto.org/935218/download;XC935218-Thu-Sep-05-2024-18_10_27-Bécasseau-maubèche-avec-cris-courts-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935218-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935218-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935218-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935218-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935218-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935218-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935218-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:12;18:00;2024-09-05;2024-09-23;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;12;0;MP3
588490;Calidris;ferruginea;;birds;Curlew Sandpiper;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;flight call;;;field recording;//xeno-canto.org/588490;https://xeno-canto.org/588490/download;XC588490-Becasseau cocorli vol +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588490-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588490-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588490-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588490-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588490-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588490-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588490-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;08:00;2020-09-08;2020-09-15;[];;yes;yes;no;;;no;;;48000.0;6;0;MP3
938217;Calidris;alba;;birds;Sanderling;Stanislas Wroza;France;Arrondissement de Quimper (near  Plogoff), Finistère, Bretagne;48.0395;-4.732;70;nocturnal flight call;;;field recording;//xeno-canto.org/938217;https://xeno-canto.org/938217/download;XC938217-Tue-Sep-24-2024-08_11_27-Bécsseau-sanderlig-migr-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC938217-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC938217-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC938217-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC938217-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC938217-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC938217-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC938217-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:16;08:00;2024-09-24;2024-10-06;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;16;0;MP3
588535;Calidris;alba;;birds;Sanderling;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;flight call;;;field recording;//xeno-canto.org/588535;https://xeno-canto.org/588535/download;XC588535-Becasseau sanderling cris de vol ++.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588535-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588535-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588535-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588535-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588535-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588535-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588535-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:09;08:00;2020-09-04;2020-09-15;[];;yes;yes;no;;;no;;;48000.0;9;0;MP3
935220;Calidris;alpina;;birds;Dunlin;Stanislas Wroza;France;Pointe du Van, Cléden-Cap-Sizun, Finistere, Bretagne;48.062;-4.7119;60;flight call;;;field recording;//xeno-canto.org/935220;https://xeno-canto.org/935220/download;XC935220-Thu-Sep-12-2024-07_08_13-Bécasseau-variable-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935220-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935220-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935220-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;07:00;2024-09-12;2024-09-23;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;10;0;MP3
